thread_subject,username,page_name
 {{PfD|Property:P7335}} ,Eihel,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7335}} ,Kirilloparma,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7335}} ,Jean-Frédéric,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7335}} ,Jura1,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7335}} ,Shisma,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7335}} ,Themadprogramer,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7335}} ,AntisocialRyan,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7335}} ,Amitie 10g,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6615}} ,Steak,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6615}} ,BrokenSegue,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6615}} ,S.A. Julio,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6615}} ,Pamputt,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6615}} ,Liuxinyu970226,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6615}} ,Kwayst,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6615}} ,CennoxX,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7079}} ,217.117.125.72,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7079}} ,Liuxinyu970226,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7079}} ,The-erinaceous-one,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7079}} ,TomT0m,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7079}} ,Mu301,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7079}} ,Germartin1,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7079}} ,Eihel,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7079}} ,Vojtěch Dostál,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7079}} ,Ainali,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7079}} ,Arbnos,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7079}} ,Wostr,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3303}} ,IagoQnsi,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3303}} ,Jura1,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3303}} ,ArthurPSmith,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3303}} ,Tinker Bell,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3303}} ,Jklamo,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3303}} ,Liuxinyu970226,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3303}} ,ChristianKl,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3303}} ,Mormegil,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3303}} ,99of9,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3303}} ,Epìdosis,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3303}} ,Nw520,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3303}} ,Salgo60,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1142}} ,Nomen ad hoc,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1142}} ,ChristianKl,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1142}} ,ArthurPSmith,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1142}} ,Arbnos,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1142}} ,Ari T. Benchaim,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1142}} ,Salpynx,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1142}} ,Pa2chant.bis,WikidataPropertiesfordeletion.json
 {{PfD|Property:P140}} ,Nomen ad hoc,WikidataPropertiesfordeletion.json
 {{PfD|Property:P140}} ,BrokenSegue,WikidataPropertiesfordeletion.json
 {{PfD|Property:P140}} ,ArthurPSmith,WikidataPropertiesfordeletion.json
 {{PfD|Property:P140}} ,Ham II,WikidataPropertiesfordeletion.json
 {{PfD|Property:P140}} ,Arbnos,WikidataPropertiesfordeletion.json
 {{PfD|Property:P140}} ,Amitie 10g,WikidataPropertiesfordeletion.json
 {{PfD|Property:P140}} ,Deryck Chan,WikidataPropertiesfordeletion.json
 {{PfD|Property:P140}} ,Salpynx,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1387}} ,Nomen ad hoc,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1387}} ,BrokenSegue,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1387}} ,Daask,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1387}} ,Arbnos,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1387}} ,Salpynx,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8929}} ,Pigsonthewing,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8929}} ,Nomen ad hoc,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8929}} ,NMaia,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8929}} ,Jklamo,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8929}} ,BrokenSegue,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8929}} ,Lockal,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8929}} ,Yair rand,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8929}} ,ArthurPSmith,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8929}} ,Dr.üsenfieber,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8929}} ,ChristianKl,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8929}} ,Succu,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8929}} ,Matthias Winkelmann,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8929}} ,Husky,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8929}} ,FocalPoint,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8929}} ,Mr248,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8929}} ,Deryck Chan,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8929}} ,Salpynx,WikidataPropertiesfordeletion.json
 {{PfD|Property:P4883}} ,Steak,WikidataPropertiesfordeletion.json
 {{PfD|Property:P4883}} ,Peter James,WikidataPropertiesfordeletion.json
 {{PfD|Property:P4883}} ,BrokenSegue,WikidataPropertiesfordeletion.json
 {{PfD|Property:P4883}} ,Hadibe,WikidataPropertiesfordeletion.json
 {{PfD|Property:P4883}} ,Eihel,WikidataPropertiesfordeletion.json
 {{PfD|Property:P4883}} ,Kwayst,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9002}} ,ChristianKl,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9002}} ,Vogone,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9002}} ,Jura1,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9002}} ,KPFC,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9002}} ,MF-Warburg,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9002}} ,ArthurPSmith,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9107}} ,ChristianKl,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9107}} ,ArthurPSmith,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9107}} ,Bouzinac,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9107}} ,Salgo60,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9107}} ,Amitie 10g,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9107}} ,AntisocialRyan,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9107}} ,Pa2chant.bis,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9107}} ,Vojtěch Dostál,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9149}} ,Mike Peel,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9149}} ,Multichill,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9149}} ,Gymnicus,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9149}} ,Nikki,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9149}} ,Schlurcher,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8152}} ,Jura1,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8152}} ,Epìdosis,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8152}} ,Horcrux,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8152}} ,Airon90,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8152}} ,DnaX,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8152}} ,Jheald,WikidataPropertiesfordeletion.json
 {{PfD|Property:P5420}} ,Vladimir Alexiev,WikidataPropertiesfordeletion.json
 {{PfD|Property:P5420}} ,Jura1,WikidataPropertiesfordeletion.json
 {{PfD|Property:P5420}} ,Dhx1,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7049}} ,SCIdude,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7049}} ,Dhx1,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7049}} ,Jura1,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7049}} ,99of9,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7049}} ,BrokenSegue,WikidataPropertiesfordeletion.json
 {{PfD|Property:P7049}} ,Egon Willighagen,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9416}} ,2001:7D0:81F7:B580:2C7B:6201:436A:B2C0,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9416}} ,ArthurPSmith,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6453}} ,Stevenliuyi,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6453}} ,Jeanjung212,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1969}} ,Hiro,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1969}} ,ArthurPSmith,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1969}} ,Mbch331,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1969}} ,Bdijkstra,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1970}} ,Hiro,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1970}} ,BrokenSegue,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1970}} ,198.60.5.253,WikidataPropertiesfordeletion.json
 {{PfD|Property:P1970}} ,Bdijkstra,WikidataPropertiesfordeletion.json
 {{PfD|Property:P4886}} ,Kwayst,WikidataPropertiesfordeletion.json
 {{PfD|Property:P4886}} ,Pamputt,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3751}} ,עלי,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3751}} ,BrokenSegue,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3751}} ,Stevenliuyi,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3925}} ,Bender235,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3925}} ,Amitie 10g,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3925}} ,Сидик из ПТУ,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3925}} ,Sillyfolkboy,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6623}} ,Trade,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6623}} ,Shisma,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6623}} ,Jura1,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6623}} ,billinghurst,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6623}} ,Lockal,WikidataPropertiesfordeletion.json
" [[Property:P2679]], [[Property:P2680]] ",GZWDer,WikidataPropertiesfordeletion.json
" [[Property:P2679]], [[Property:P2680]] ",billinghurst,WikidataPropertiesfordeletion.json
" [[Property:P2679]], [[Property:P2680]] ",Inductiveload,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8510}} ,Pamputt,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8510}} ,Benoît Prieur,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8510}} ,Bouzinac,WikidataPropertiesfordeletion.json
 {{PfD|Property:P8510}} ,Nomen ad hoc,WikidataPropertiesfordeletion.json
 [[Property:P9745]] / translation of ,billinghurst,WikidataPropertiesfordeletion.json
 [[Property:P9745]] / translation of ,EncycloPetey,WikidataPropertiesfordeletion.json
 [[Property:P9745]] / translation of ,Lectrician1,WikidataPropertiesfordeletion.json
 [[Property:P9745]] / translation of ,UWashPrincipalCataloger,WikidataPropertiesfordeletion.json
 [[Property:P9745]] / translation of ,Liuxinyu970226,WikidataPropertiesfordeletion.json
 [[Property:P9745]] / translation of ,Jklamo,WikidataPropertiesfordeletion.json
 {{PfD|Property:P4211}} ,Timur Rossolov,WikidataPropertiesfordeletion.json
 {{PfD|Property:P4210}} ,Timur Rossolov,WikidataPropertiesfordeletion.json
 {{PfD|Property:P2638}} ,Patrik L.,WikidataPropertiesfordeletion.json
 {{PfD|Property:P2638}} ,Amitie 10g,WikidataPropertiesfordeletion.json
 {{PfD|Property:P2638}} ,Alphama,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9453}} ,Nikki,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9453}} ,ArthurPSmith,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9453}} ,Mzajac,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9453}} ,Liuxinyu970226,WikidataPropertiesfordeletion.json
 {{PfD|Property:P9453}} ,UWashPrincipalCataloger,WikidataPropertiesfordeletion.json
 {{PfD|Property:P3969}} ,Nikki,WikidataPropertiesfordeletion.json
 {{PfD|Property:Q87727973}} ,CBSL-Numerique,WikidataPropertiesfordeletion.json
 {{PfD|Property:Q87727973}} ,Amitie 10g,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6656}} ,Vojtěch Dostál,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6656}} ,Jklamo,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6656}} ,Jura1,WikidataPropertiesfordeletion.json
 {{PfD|Property:P6656}} ,Vladimir Alexiev,WikidataPropertiesfordeletion.json
 [[Property:P460]] ,E4024,WikidataPropertiesfordeletion.json
 [[Property:P460]] ,JAn Dudík,WikidataPropertiesfordeletion.json
 [[Property:P460]] ,ArthurPSmith,WikidataPropertiesfordeletion.json
 [[Property:P460]] ,Jura1,WikidataPropertiesfordeletion.json
 [[Property:P460]] ,Inductiveload,WikidataPropertiesfordeletion.json
 [[Property:P460]] ,SilentSpike,WikidataPropertiesfordeletion.json
 [[Property:P460]] ,Yair rand,WikidataPropertiesfordeletion.json
 [[Property:P460]] ,Germartin1,WikidataPropertiesfordeletion.json
 [[Property:P460]] ,Eihel,WikidataPropertiesfordeletion.json
 [[Property:P9460]] ,Jura1,WikidataPropertiesfordeletion.json
 [[Property:P9460]] ,Emu,WikidataPropertiesfordeletion.json
 [[Property:P9460]] ,UWashPrincipalCataloger,WikidataPropertiesfordeletion.json
 [[Property:P9460]] ,Pamputt,WikidataPropertiesfordeletion.json
 {{PfD|Property:P66}} ,E4024,WikidataPropertiesfordeletion.json
 {{PfD|Property:P66}} ,Emu,WikidataPropertiesfordeletion.json
 {{PfD|Property:P66}} ,Germartin1,WikidataPropertiesfordeletion.json
 {{PfD|Property:P66}} ,Midleading,WikidataPropertiesfordeletion.json
 [[Property:P6150]] ,HarryNº2,WikidataPropertiesfordeletion.json
 [[Property:P6150]] ,BrokenSegue,WikidataPropertiesfordeletion.json
 {{PfD|Property:P2366}} ,Romulanus,WikidataPropertiesfordeletion.json
 {{PfD|Property:P2366}} ,Jahl de Vautban,WikidataPropertiesfordeletion.json
 {{PfD|Property:P5326}} ,Christian Ferrer,WikidataPropertiesfordeletion.json
 {{PfD|Property:P5326}} ,Succu,WikidataPropertiesfordeletion.json
 {{PfD|Property:P5326}} ,ArthurPSmith,WikidataPropertiesfordeletion.json
 {{PfD|Property:P5326}} ,SilentSpike,WikidataPropertiesfordeletion.json
 [[Q108886856]] ,106.205.118.23,WikidataPropertiesfordeletion.json
 {{PfD|Property:P10089}} ,Pamputt,WikidataPropertiesfordeletion.json
 {{PfD|Property:P10089}} ,Pmt,WikidataPropertiesfordeletion.json
 {{PfD|Property:P10089}} ,Jura1,WikidataPropertiesfordeletion.json
 Meta-batch 1,Byrial,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 1,Delusion23,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 2,Byrial,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 2,Delusion23,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 3,Byrial,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 3,Delusion23,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 4,Byrial,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 4,분당선M,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 5,Byrial,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 5,분당선M,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 6,Byrial,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 6,분당선M,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 7,Byrial,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 7,분당선M,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 8,Byrial,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 8,분당선M,WikidataRequestsfordeletionsArchive2013BulkRequests.json
General comments,PinkAmpersand,WikidataRequestsfordeletionsArchive2013BulkRequests.json
Bulk deletion request: Empty and unused items found in database dump from 2013-05-05 2,PinkAmpersand,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 2,PinkAmpersand,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 3,PinkAmpersand,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 4,PinkAmpersand,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 5,PinkAmpersand,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 24 ,Byrial,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 25 ,Byrial,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 26 ,Byrial,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 27 ,Byrial,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 28 ,Byrial,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 29 ,Byrial,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 Meta-batch 30 ,Byrial,WikidataRequestsfordeletionsArchive2013BulkRequests.json
 [[Property:P55]] ,Yair rand,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P55]] ,Stryn,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P55]] ,Janjko,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P55]] ,Beta16,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P55]] ,Jdforrester,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P60|P60]] ,Jdforrester,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P60|P60]] ,Morten Haan,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P67]] ,Beta16,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P67]] ,Conny,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P67]] ,Jdforrester,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P67]] ,Rschen7754,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P67]] ,Sannita,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P67]] ,Hazard-SJ,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P90]] ,Stevenliuyi,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P90]] ,Wiki13,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P90]] ,Jdforrester,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P90]] ,Janjko,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P64]] ,Beta16,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P64]] ,Yair rand,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P64]] ,Stryn,WikidataRequestsfordeletionsArchive2013Properties1.json
 <s>[[Property:P66]]</s> ,Yair rand,WikidataRequestsfordeletionsArchive2013Properties1.json
 <s>[[Property:P66]]</s> ,Stevenliuyi,WikidataRequestsfordeletionsArchive2013Properties1.json
 <s>[[Property:P66]]</s> ,Stryn,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P73]] ,Ljubinka,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P73]] ,Stryn,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P10]] ,Dega180,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P10]] ,Stryn,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P79]] ,MichaelSchoenitzer,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P79]] ,Morten Haan,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P79]] ,PinkAmpersand,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P79]] ,Stryn,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P79]] ,Hazard-SJ,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P79]] ,Moe Epsilon,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P95]] ,Delusion23,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P95]] ,Jdforrester,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P104]] ,Soulkeeper,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P104]] ,Jdforrester,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P53]] ,Yair rand,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P53]] ,Rschen7754,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P53]] ,Geagea,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P53]] ,Zolo,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P53]] ,Stryn,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P53]] ,PinkAmpersand,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P62]] ,ThorstenX1,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P62]] ,Stryn,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P124]] ,Kolja21,WikidataRequestsfordeletionsArchive2013Properties1.json
 [[Property:P124]] ,Sven Manguard,WikidataRequestsfordeletionsArchive2013Properties1.json
